popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,id_new,time_signature
67.0,0.504,0.96,0.0,-1.464,1.0,0.183,0.00417,0.569,0.0613,0.774,96.682,238733.0,227,4.0
66.0,0.663,0.546,5.0,-5.234,1.0,0.0269,0.0322,0.000572,0.107,0.656,88.171,289533.0,228,4.0
63.0,0.343,0.983,0.0,-2.359,0.0,0.212,0.00107,0.296,0.0708,0.186,124.536,269360.0,229,4.0
69.0,0.365,0.804,9.0,-5.922,0.0,0.105,0.104,6.58e-05,0.15,0.577,171.597,268733.0,230,4.0
60.0,0.378,0.474,4.0,-8.202,0.0,0.0271,0.28,0.00138,0.117,0.38,102.379,204960.0,231,4.0
68.0,0.852,0.651,8.0,-6.254,1.0,0.0411,0.0432,0.0192,0.158,0.96,131.01,263800.0,232,4.0
63.0,0.499,0.705,9.0,-5.596,0.0,0.0669,0.00399,9.11e-06,0.104,0.36,123.909,277160.0,233,4.0
67.0,0.591,0.794,4.0,-5.935,0.0,0.069,0.183,0.0,0.292,0.875,147.974,221440.0,234,4.0
57.0,0.607,0.953,2.0,-1.744,0.0,0.0471,0.0706,2.94e-05,0.213,0.315,118.885,225200.0,235,4.0
67.0,0.797,0.642,0.0,-8.082,1.0,0.0725,0.0799,1.19e-05,0.371,0.667,113.999,250387.0,236,4.0
64.0,0.313,0.753,4.0,-3.921,0.0,0.0285,0.0313,2.25e-06,0.142,0.514,176.748,309800.0,237,4.0
62.0,0.56,0.953,7.0,-2.372,0.0,0.0851,0.005,1.6e-05,0.226,0.519,111.911,208000.0,238,4.0
64.0,0.623,0.936,0.0,-9.955,1.0,0.0528,0.000617,9.86e-05,0.269,0.705,101.514,217133.0,239,4.0
64.0,0.639,0.839,5.0,-4.703,1.0,0.0634,0.0446,3.74e-06,0.468,0.603,101.447,285067.0,240,4.0
61.0,0.558,0.924,2.0,-2.312,1.0,0.0367,0.0887,0.00326,0.263,0.344,117.111,256960.0,241,4.0
57.0,0.283,0.982,0.0,-0.32,1.0,0.0703,0.000204,0.0756,0.0627,0.438,124.149,231333.0,242,4.0
67.0,0.476,0.511,8.0,-6.25,1.0,0.0324,0.319,0.000129,0.119,0.339,148.158,211520.0,243,4.0
60.0,0.439,0.709,0.0,-3.545,1.0,0.026,0.00565,0.00152,0.131,0.319,81.331,248640.0,244,4.0
61.0,0.574,0.799,2.0,-3.614,1.0,0.0231,0.144,7.55e-05,0.114,0.446,91.656,302453.0,245,4.0
60.0,0.524,0.946,11.0,-3.081,0.0,0.0395,0.00163,0.0,0.242,0.613,119.156,201267.0,246,4.0
65.0,0.476,0.979,4.0,-3.506,0.0,0.132,0.0014,0.00729,0.0944,0.416,140.404,202053.0,247,4.0
61.0,0.56,0.209,7.0,-13.591,1.0,0.039,0.0132,0.551,0.342,0.407,140.744,244400.0,248,4.0
57.0,0.471,0.721,7.0,-3.496,1.0,0.0277,0.0579,0.0,0.094,0.3,92.882,295573.0,249,4.0
57.0,0.54,0.884,4.0,-5.942,0.0,0.256,0.00119,0.000295,0.174,0.338,120.439,224760.0,250,4.0
60.0,0.468,0.826,6.0,-3.701,0.0,0.0295,0.000858,5.01e-06,0.104,0.359,102.817,240333.0,251,4.0
63.0,0.348,0.686,8.0,-12.748,0.0,0.0319,0.0233,0.00256,0.145,0.635,178.466,295373.0,252,3.0
58.0,0.499,0.816,9.0,-3.913,0.0,0.0358,0.232,0.0,0.105,0.275,82.017,335893.0,253,4.0
62.0,0.6,0.912,7.0,-3.449,0.0,0.0724,0.0198,6.52e-05,0.0883,0.506,110.339,277533.0,254,4.0
62.0,0.439,0.885,4.0,-4.679,1.0,0.0625,0.000277,0.00367,0.372,0.495,92.738,226640.0,255,4.0
60.0,0.355,0.87,7.0,-3.82,1.0,0.125,0.00998,0.000111,0.114,0.184,114.484,338333.0,256,4.0
56.0,0.573,0.994,4.0,-0.407,0.0,0.342,0.0281,0.00543,0.367,0.416,114.563,198067.0,257,4.0
57.0,0.709,0.738,7.0,-12.019,1.0,0.048,0.00236,0.795,0.073,0.671,96.24,216693.0,258,4.0
55.0,0.396,0.657,7.0,-7.691,1.0,0.0311,0.026,0.907,0.133,0.245,100.177,187813.0,259,3.0
54.0,0.25,0.942,9.0,-5.107,1.0,0.148,5.09e-05,0.0273,0.111,0.244,128.195,304680.0,260,4.0
53.0,0.167,0.975,2.0,-4.279,1.0,0.216,0.000169,0.0161,0.172,0.0918,199.06,229960.0,261,4.0
49.0,0.583,0.996,2.0,-2.301,1.0,0.143,0.0181,9.83e-06,0.2,0.174,100.508,189133.0,262,4.0
52.0,0.772,0.888,2.0,-6.273,1.0,0.118,0.0123,0.0,0.12,0.706,124.646,120667.0,263,4.0
50.0,0.577,0.582,10.0,-8.382,1.0,0.0306,0.0192,0.118,0.116,0.24,119.908,177133.0,264,4.0
65.0,0.412,0.48,9.0,-9.406,0.0,0.0298,0.056,0.804,0.0974,0.136,75.31,215150.0,265,4.0
54.0,0.794,0.324,10.0,-7.996,0.0,0.0705,0.395,0.0679,0.128,0.441,119.325,198016.0,266,4.0
52.0,0.318,0.497,0.0,-9.613,1.0,0.0533,0.637,0.000643,0.084,0.244,118.091,288573.0,267,4.0
62.0,0.391,0.152,7.0,-16.558,1.0,0.0391,0.966,0.00197,0.119,0.0974,143.508,161413.0,268,4.0
58.0,0.382,0.283,6.0,-9.357,1.0,0.0292,0.786,0.00478,0.111,0.0441,95.3,249063.0,269,4.0
65.0,0.348,0.226,3.0,-10.918,1.0,0.0386,0.962,0.00483,0.135,0.173,129.251,269000.0,270,3.0
64.0,0.847,0.37,2.0,-10.389,1.0,0.0361,0.605,0.755,0.108,0.233,115.98,238667.0,271,4.0
57.0,0.591,0.534,4.0,-7.929,1.0,0.0424,0.0207,0.0535,0.256,0.51,104.943,233149.0,272,4.0
50.0,0.698,0.303,0.0,-10.338,1.0,0.0316,0.124,0.162,0.171,0.31,110.063,176432.0,273,4.0
44.0,0.208,0.212,4.0,-14.489,0.0,0.038,0.937,0.133,0.144,0.192,73.439,284381.0,274,4.0
61.0,0.282,0.132,0.0,-15.569,1.0,0.0375,0.938,0.104,0.1,0.0379,136.186,283464.0,275,4.0
53.0,0.546,0.299,5.0,-14.999,1.0,0.0386,0.668,0.109,0.111,0.789,115.464,235580.0,276,4.0
55.0,0.679,0.138,1.0,-12.766,1.0,0.183,0.848,2.58e-05,0.114,0.374,88.419,122915.0,277,4.0
42.0,0.55,0.596,10.0,-8.962,1.0,0.0335,0.843,0.462,0.15,0.207,143.182,228874.0,278,4.0
49.0,0.516,0.185,11.0,-12.194,0.0,0.0289,0.906,4.11e-05,0.112,0.101,79.049,225500.0,279,4.0
38.0,0.477,0.72,6.0,-9.344,0.0,0.0395,0.54,0.437,0.0856,0.498,171.781,175003.0,280,4.0
59.0,0.473,0.46,4.0,-10.936,1.0,0.0263,0.224,0.403,0.0802,0.428,141.011,243733.0,281,4.0
61.0,0.533,0.73,5.0,-5.729,1.0,0.0286,0.0334,0.0,0.117,0.522,141.816,208698.0,282,4.0
52.0,0.568,0.067,7.0,-13.808,1.0,0.0491,0.935,0.0,0.118,0.4,126.142,202559.0,283,4.0
62.0,0.648,0.177,9.0,-13.474,0.0,0.0311,0.985,0.000353,0.134,0.236,99.101,228547.0,284,3.0
67.0,0.52,0.389,4.0,-10.476,1.0,0.0403,0.83,0.0265,0.0937,0.326,133.113,213000.0,285,4.0
55.0,0.273,0.396,3.0,-7.175,1.0,0.037,0.744,7.66e-05,0.129,0.152,74.002,310967.0,286,4.0
63.0,0.378,0.614,1.0,-8.941,0.0,0.0387,0.706,0.00766,0.129,0.481,175.926,253360.0,287,4.0
51.0,0.291,0.705,2.0,-6.796,1.0,0.0296,0.00606,0.000301,0.121,0.32,91.723,313621.0,288,4.0
55.0,0.592,0.709,9.0,-7.07,0.0,0.0459,0.079,1.54e-05,0.0966,0.466,124.951,215360.0,289,4.0
62.0,0.54,0.674,4.0,-8.734,1.0,0.0296,0.0978,0.156,0.147,0.165,95.036,195107.0,290,4.0
46.0,0.381,0.832,8.0,-5.069,1.0,0.0492,0.0189,0.196,0.153,0.166,120.255,318800.0,291,4.0
46.0,0.408,0.538,0.0,-8.425,1.0,0.0331,0.00368,0.675,0.261,0.0391,139.999,328774.0,292,4.0
64.0,0.642,0.475,2.0,-11.404,1.0,0.0294,0.726,0.786,0.12,0.453,103.955,290093.0,293,3.0
46.0,0.366,0.323,6.0,-8.617,1.0,0.026,0.877,0.000969,0.474,0.266,97.705,213013.0,294,4.0
72.0,0.365,0.273,4.0,-16.526,0.0,0.038,0.94,0.431,0.109,0.238,132.285,248965.0,295,5.0
34.0,0.486,0.236,11.0,-12.606,0.0,0.0278,0.731,0.601,0.12,0.194,98.062,221188.0,296,4.0
36.0,0.516,0.88,1.0,-13.515,1.0,0.0473,0.00406,0.00157,0.33,0.508,108.006,242907.0,297,4.0
29.0,0.697,0.241,7.0,-10.167,1.0,0.035,0.938,0.00607,0.122,0.586,129.999,150141.0,298,4.0
63.0,0.575,0.182,0.0,-13.993,1.0,0.028,0.965,0.0139,0.114,0.287,98.062,351310.0,299,4.0
38.0,0.584,0.58,6.0,-7.061,1.0,0.0269,0.255,0.0125,0.187,0.263,126.053,259048.0,300,4.0
53.0,0.332,0.255,9.0,-13.698,0.0,0.0309,0.954,0.752,0.0784,0.134,187.786,480758.0,301,4.0
32.0,0.345,0.232,1.0,-14.495,1.0,0.0319,0.947,0.717,0.0833,0.0343,130.37,293350.0,302,4.0
54.0,0.674,0.591,6.0,-8.589,0.0,0.0758,0.432,5.64e-05,0.11,0.732,98.454,221667.0,303,4.0
59.0,0.459,0.718,1.0,-7.905,0.0,0.0359,0.122,0.0736,0.445,0.193,98.019,191963.0,304,4.0
33.0,0.358,0.634,2.0,-2.944,1.0,0.0438,0.023,9.93e-05,0.105,0.152,108.055,269996.0,305,4.0
36.0,0.422,0.727,7.0,-5.549,0.0,0.0323,0.0114,0.183,0.139,0.194,139.974,245923.0,306,4.0
36.0,0.57,0.845,0.0,-5.757,1.0,0.0331,0.0156,0.925,0.103,0.717,119.981,224907.0,307,4.0
42.0,0.524,0.322,9.0,-9.595,1.0,0.0275,0.123,0.0248,0.0941,0.167,110.195,195436.0,308,4.0
59.0,0.464,0.347,7.0,-8.847,0.0,0.048,0.241,0.0614,0.0977,0.556,150.028,193985.0,309,4.0
66.0,0.657,0.589,5.0,-11.478,1.0,0.0381,0.656,0.851,0.108,0.589,129.994,273560.0,310,4.0
36.0,0.567,0.639,1.0,-9.714,1.0,0.0427,0.112,0.0801,0.108,0.716,183.831,250213.0,311,4.0
51.0,0.327,0.429,4.0,-10.005,1.0,0.0275,0.476,0.02,0.119,0.187,93.116,441347.0,312,4.0
23.0,0.547,0.572,11.0,-10.065,0.0,0.0264,0.00717,0.746,0.312,0.409,100.002,327312.0,313,4.0
33.0,0.588,0.352,10.0,-9.624,0.0,0.0403,0.812,0.0564,0.126,0.655,146.718,224728.0,314,4.0
44.0,0.445,0.469,8.0,-5.981,1.0,0.0291,0.173,0.000624,0.0998,0.535,178.052,233547.0,315,4.0
33.0,0.44,0.518,9.0,-7.234,0.0,0.0345,0.0945,4.13e-05,0.15,0.537,102.962,237423.0,316,3.0
64.0,0.53,0.361,5.0,-9.213,1.0,0.0328,0.619,0.000135,0.198,0.463,95.238,211667.0,317,4.0
35.0,0.534,0.488,2.0,-10.515,1.0,0.0251,0.345,0.119,0.105,0.176,98.975,257669.0,318,4.0
71.0,0.334,0.397,7.0,-7.993,1.0,0.0283,0.558,0.0781,0.126,0.0351,92.291,273107.0,319,4.0
65.0,0.511,0.622,2.0,-5.727,1.0,0.0242,0.0108,4.51e-06,0.127,0.425,99.934,196027.0,320,4.0
38.0,0.132,0.791,2.0,-5.994,1.0,0.0322,0.00412,1.95e-05,0.0619,0.486,83.994,262253.0,321,3.0
47.0,0.372,0.15,2.0,-11.116,1.0,0.0294,0.963,0.0,0.124,0.0784,68.776,211159.0,322,4.0
25.0,0.517,0.449,2.0,-10.99,1.0,0.0272,0.655,0.0267,0.163,0.323,81.263,187532.0,323,4.0
40.0,0.443,0.706,0.0,-6.754,1.0,0.0302,0.0804,0.937,0.106,0.252,128.331,272626.0,324,4.0
45.0,0.376,0.277,1.0,-18.291,1.0,0.0357,0.133,0.0,0.0643,0.309,178.814,244240.0,325,4.0
53.0,0.431,0.834,0.0,-9.622,0.0,0.0654,0.0158,0.45,0.128,0.11,196.011,291960.0,326,4.0
35.0,0.434,0.388,7.0,-9.936,1.0,0.0342,0.00817,1.3e-05,0.131,0.185,63.085,126230.0,327,4.0
33.0,0.189,0.793,5.0,-10.707,0.0,0.0512,0.255,0.0886,0.15,0.266,173.487,224347.0,328,4.0
53.0,0.228,0.381,9.0,-6.774,1.0,0.0307,0.505,0.00441,0.106,0.173,112.824,278067.0,329,4.0
58.0,0.672,0.389,9.0,-10.369,0.0,0.045,0.721,0.645,0.102,0.235,140.012,236630.0,330,1.0
30.0,0.612,0.702,1.0,-12.585,0.0,0.0263,0.0994,0.949,0.141,0.689,130.008,213628.0,331,4.0
57.0,0.756,0.549,7.0,-7.823,1.0,0.0475,0.705,0.0141,0.26,0.513,106.99,222309.0,332,3.0
62.0,0.559,0.871,5.0,-5.338,0.0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,213920.0,333,4.0
39.0,0.514,0.548,5.0,-9.662,1.0,0.0271,0.546,0.936,0.114,0.228,100.058,339173.0,334,4.0
61.0,0.399,0.443,5.0,-9.168,1.0,0.0272,0.848,0.000406,0.0899,0.265,139.643,290736.0,335,4.0
30.0,0.293,0.585,6.0,-7.384,0.0,0.0333,0.00994,0.734,0.0945,0.0659,130.967,392698.0,336,4.0
38.0,0.669,0.393,4.0,-10.931,1.0,0.0242,0.486,9.08e-06,0.189,0.702,105.072,240736.0,337,4.0
42.0,0.683,0.813,6.0,-4.644,0.0,0.0293,0.282,4.67e-06,0.133,0.957,112.032,184933.0,338,4.0
48.0,0.513,0.708,5.0,-6.702,1.0,0.0373,0.0326,2.08e-05,0.0975,0.579,110.865,202200.0,339,4.0
43.0,0.346,0.201,0.0,-14.136,1.0,0.0344,0.889,0.0181,0.133,0.149,121.197,196015.0,340,4.0
43.0,0.68,0.421,5.0,-14.398,1.0,0.0271,0.621,0.000957,0.0859,0.337,103.991,328827.0,341,4.0
44.0,0.399,0.547,9.0,-7.215,1.0,0.0429,0.321,0.00296,0.141,0.439,186.014,148306.0,342,3.0
39.0,0.374,0.426,10.0,-7.395,1.0,0.0315,0.663,0.607,0.0886,0.0902,102.174,316507.0,343,4.0
32.0,0.422,0.635,11.0,-10.425,0.0,0.0623,0.019,0.808,0.0915,0.464,156.12,204493.0,344,4.0
29.0,0.488,0.644,2.0,-6.347,1.0,0.0294,0.155,0.846,0.0901,0.0819,107.158,274613.0,345,4.0
35.0,0.694,0.453,6.0,-9.947,0.0,0.0289,0.17,0.799,0.0863,0.394,114.994,255880.0,346,4.0
44.0,0.639,0.827,1.0,-6.566,0.0,0.0962,0.691,0.0,0.0943,0.538,121.027,296240.0,347,4.0
39.0,0.407,0.482,0.0,-14.409,0.0,0.215,0.0378,0.691,0.122,0.154,159.524,270059.0,348,4.0
43.0,0.685,0.753,1.0,-5.747,1.0,0.0441,0.00321,0.378,0.123,0.626,95.688,335124.0,349,4.0
46.0,0.634,0.668,1.0,-10.754,0.0,0.0341,0.79,0.874,0.139,0.843,98.041,166067.0,350,4.0
53.0,0.331,0.792,2.0,-7.386,1.0,0.0309,0.0138,0.0031,0.372,0.657,145.327,195956.0,351,4.0
59.0,0.569,0.625,2.0,-7.429,1.0,0.0273,0.0407,0.0113,0.536,0.502,139.966,178555.0,352,4.0
53.0,0.549,0.842,2.0,-6.909,1.0,0.03,0.043,0.957,0.0952,0.672,185.927,197889.0,353,4.0
35.0,0.327,0.538,7.0,-10.635,1.0,0.0504,0.174,0.734,0.131,0.192,142.718,518373.0,354,4.0
35.0,0.483,0.75,9.0,-5.814,0.0,0.0294,0.0859,0.886,0.311,0.468,140.039,498554.0,355,3.0
57.0,0.626,0.0654,0.0,-17.089,1.0,0.0405,0.994,0.000662,0.106,0.724,95.303,110920.0,356,4.0
38.0,0.305,0.176,1.0,-15.574,1.0,0.0372,0.873,0.00011,0.103,0.109,83.969,220381.0,357,5.0
42.0,0.512,0.848,8.0,-7.121,0.0,0.0623,0.0389,0.818,0.175,0.586,168.044,236669.0,358,4.0
54.0,0.458,0.581,0.0,-7.587,0.0,0.041,0.267,0.0925,0.105,0.255,183.927,258160.0,359,4.0
47.0,0.284,0.366,5.0,-9.028,1.0,0.0313,0.214,0.183,0.105,0.107,131.507,240587.0,360,5.0
57.0,0.577,0.421,4.0,-13.142,1.0,0.0489,0.0162,0.124,0.0722,0.737,168.009,471560.0,361,4.0
30.0,0.206,0.326,8.0,-17.022,1.0,0.0423,0.659,0.909,0.0887,0.0633,124.988,316491.0,362,4.0
22.0,0.378,0.4,11.0,-14.276,0.0,0.0335,0.0726,0.454,0.123,0.0787,138.015,295492.0,363,4.0
77.0,0.643,0.669,0.0,-7.485,1.0,0.0398,0.208,0.00664,0.151,0.609,132.709,140773.0,364,4.0
77.0,0.415,0.646,4.0,-12.021,0.0,0.0699,4.22e-05,0.000849,0.207,0.409,163.046,166693.0,365,4.0
72.0,0.598,0.676,0.0,-9.211,1.0,0.0279,0.13,0.225,0.112,0.805,114.169,340742.0,366,4.0
74.0,0.507,0.843,2.0,-6.137,1.0,0.0379,0.0191,0.0,0.08,0.704,139.136,216053.0,367,4.0
78.0,0.443,0.96,8.0,-8.07,1.0,0.0757,0.0231,0.434,0.351,0.243,123.378,274027.0,368,4.0
51.0,0.483,0.685,0.0,-8.941,1.0,0.0343,0.00184,0.000668,0.457,0.763,127.206,320907.0,369,4.0
68.0,0.6,0.931,7.0,-4.647,1.0,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,270427.0,370,4.0
71.0,0.279,0.852,7.0,-7.838,1.0,0.0511,0.0119,0.076,0.0624,0.438,117.418,558933.0,371,4.0
56.0,0.386,0.881,7.0,-5.045,1.0,0.0922,0.0327,0.0,0.296,0.267,81.397,213827.0,372,4.0
47.0,0.415,0.905,11.0,-5.842,0.0,0.128,0.0139,0.0299,0.143,0.486,145.399,287760.0,373,4.0
47.0,0.83,0.513,0.0,-12.162,0.0,0.0343,0.226,0.000611,0.0799,0.586,108.973,227307.0,374,4.0
70.0,0.577,0.808,1.0,-7.04,0.0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280.0,375,4.0
73.0,0.482,0.8,11.0,-9.278,0.0,0.0916,0.0569,0.00223,0.387,0.569,158.81,202267.0,376,4.0
74.0,0.536,0.844,6.0,-6.918,0.0,0.058,0.0628,0.00084,0.0608,0.185,117.652,310333.0,377,4.0
68.0,0.454,0.946,1.0,-5.978,0.0,0.13,0.0223,0.0,0.173,0.647,138.18,156147.0,378,4.0
49.0,0.608,0.931,5.0,-4.181,1.0,0.073,0.453,0.000262,0.208,0.883,140.983,228573.0,379,4.0
72.0,0.336,0.795,6.0,-10.845,0.0,0.0897,0.00361,0.00143,0.0621,0.417,155.271,353613.0,380,4.0
48.0,0.298,0.767,1.0,-9.524,1.0,0.0438,0.204,1.47e-05,0.205,0.6,136.406,233000.0,381,4.0
79.0,0.377,0.682,7.0,-8.039,1.0,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133.0,382,4.0
72.0,0.58,0.814,0.0,-6.582,1.0,0.0363,0.173,1.8e-06,0.246,0.722,141.606,272507.0,383,4.0
79.0,0.597,0.605,7.0,-12.013,1.0,0.0255,0.181,0.000331,0.118,0.886,97.782,281147.0,384,4.0
57.0,0.449,0.642,2.0,-10.527,1.0,0.0487,0.00608,0.00707,0.175,0.586,113.638,494533.0,385,4.0
78.0,0.741,0.697,0.0,-7.028,1.0,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133.0,386,4.0
45.0,0.581,0.831,1.0,-8.045,1.0,0.107,0.0458,0.0,0.0782,0.885,144.684,168160.0,387,4.0
51.0,0.58,0.596,0.0,-10.528,0.0,0.0751,0.125,0.0,0.0297,0.715,140.273,149676.0,388,4.0
65.0,0.303,0.961,9.0,-5.333,0.0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,257120.0,389,4.0
64.0,0.576,0.974,1.0,-2.785,1.0,0.0828,0.0202,0.0,0.348,0.531,129.088,224867.0,390,4.0
49.0,0.592,0.909,7.0,-6.288,1.0,0.055,0.000726,0.000398,0.085,0.517,123.086,319320.0,391,4.0
67.0,0.466,0.648,1.0,-11.101,0.0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960.0,392,4.0
41.0,0.398,0.859,9.0,-10.572,1.0,0.0499,0.00264,6.46e-05,0.0305,0.72,92.132,156267.0,393,4.0
54.0,0.523,0.917,4.0,-8.241,0.0,0.0666,0.00293,0.778,0.0573,0.354,141.014,265840.0,394,4.0
56.0,0.507,0.804,11.0,-13.267,1.0,0.044,0.0211,0.00248,0.381,0.708,157.996,223960.0,395,4.0
64.0,0.519,0.833,6.0,-6.947,0.0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,310080.0,396,4.0
69.0,0.472,0.946,2.0,-4.591,1.0,0.145,0.0372,0.0,0.352,0.486,177.489,201027.0,397,4.0
68.0,0.331,0.55,0.0,-6.483,1.0,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000.0,398,3.0
77.0,0.674,0.789,8.0,-6.903,1.0,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160.0,399,4.0
76.0,0.559,0.687,0.0,-10.912,1.0,0.0311,0.0591,3.59e-05,0.0896,0.854,122.666,250307.0,400,4.0
62.0,0.598,0.797,7.0,-6.793,1.0,0.0332,0.0424,0.000407,0.0717,0.622,123.566,147493.0,401,4.0
71.0,0.666,0.667,2.0,-9.305,0.0,0.0371,0.043,0.0005,0.074,0.679,134.219,510933.0,402,4.0
72.0,0.706,0.497,9.0,-12.429,1.0,0.0273,0.06,0.0204,0.31,0.743,105.283,221640.0,403,4.0
81.0,0.291,0.79,11.0,-5.683,0.0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,289907.0,404,3.0
81.0,0.451,0.911,6.0,-7.765,1.0,0.0466,0.0801,0.146,0.236,0.63,125.122,356080.0,405,4.0
73.0,0.768,0.829,5.0,-5.109,1.0,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333.0,406,4.0
76.0,0.566,0.57,11.0,-9.875,0.0,0.0285,0.156,0.0,0.118,0.491,134.537,295493.0,407,4.0
48.0,0.414,0.851,2.0,-8.714,1.0,0.0413,0.0675,0.0047,0.333,0.567,158.907,300467.0,408,4.0
63.0,0.459,0.953,4.0,-6.518,0.0,0.066,0.000275,0.000305,0.141,0.517,95.074,359760.0,409,4.0
52.0,0.29,0.623,1.0,-9.959,0.0,0.038,0.108,2.39e-05,0.187,0.422,99.126,333600.0,410,4.0
68.0,0.282,0.656,8.0,-6.557,1.0,0.0302,0.0105,0.0,0.0892,0.242,139.352,251867.0,411,4.0
74.0,0.285,0.846,2.0,-6.472,1.0,0.0438,0.0404,0.0,0.182,0.287,108.808,318227.0,412,4.0
68.0,0.619,0.603,9.0,-9.481,1.0,0.0342,0.715,0.0,0.0721,0.958,127.432,178933.0,413,4.0
39.0,0.491,0.714,0.0,-11.391,1.0,0.0399,0.0493,0.000265,0.355,0.646,144.428,236053.0,414,4.0
65.0,0.471,0.857,7.0,-3.699,1.0,0.156,0.0524,9.29e-06,0.0877,0.847,158.252,197800.0,415,4.0
76.0,0.394,0.944,10.0,-6.506,0.0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581.0,416,4.0
75.0,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503,206267.0,417,4.0
81.0,0.414,0.404,0.0,-9.928,0.0,0.0499,0.271,0.0,0.3,0.224,71.105,354320.0,418,4.0
61.0,0.717,0.588,2.0,-13.953,1.0,0.0535,0.331,0.0,0.102,0.852,131.537,194267.0,419,4.0
73.0,0.351,0.822,6.0,-5.337,1.0,0.0408,0.000185,0.000117,0.0766,0.158,105.503,318587.0,420,4.0
77.0,0.438,0.428,7.0,-14.861,1.0,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,274760.0,421,4.0
59.0,0.622,0.531,4.0,-13.229,1.0,0.0406,0.0405,1.17e-06,0.0915,0.737,128.084,212240.0,422,4.0
79.0,0.82,0.452,1.0,-9.796,1.0,0.0348,0.543,0.00294,0.0701,0.74,117.401,253250.0,423,4.0
75.0,0.541,0.437,2.0,-11.874,1.0,0.0288,0.000196,0.318,0.148,0.127,110.162,295516.0,424,4.0
72.0,0.461,0.918,4.0,-8.507,1.0,0.0959,0.405,0.00033,0.126,0.802,172.435,249960.0,425,4.0
77.0,0.27,0.953,11.0,-8.76,1.0,0.0797,0.0175,0.0131,0.321,0.426,100.459,408907.0,426,4.0
68.0,0.42,0.93,2.0,-5.583,0.0,0.0638,0.0189,0.00675,0.264,0.344,99.641,291373.0,427,4.0
52.0,0.334,0.901,7.0,-4.21,1.0,0.0899,0.00227,0.0192,0.145,0.694,148.801,289853.0,428,3.0
72.0,0.768,0.852,4.0,-6.215,1.0,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240.0,429,4.0
70.0,0.579,0.654,1.0,-12.421,0.0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467.0,430,4.0
70.0,0.61,0.891,4.0,-5.452,0.0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733.0,431,4.0
66.0,0.535,0.967,2.0,-4.082,1.0,0.068,0.000886,0.0204,0.233,0.347,110.97,291307.0,432,4.0
81.0,0.512,0.905,1.0,-4.509,1.0,0.0573,3.21e-05,0.00011,0.102,0.692,116.746,301920.0,433,4.0
75.0,0.522,0.707,5.0,-7.113,0.0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,263000.0,434,4.0
71.0,0.268,0.459,10.0,-6.94,1.0,0.0346,0.378,0.0,0.118,0.175,64.177,179200.0,435,4.0
66.0,0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.676,0.347,134.364,210107.0,436,4.0
78.0,0.664,0.852,9.0,-4.996,0.0,0.029,0.174,0.0,0.1,0.807,125.632,268427.0,437,4.0
62.0,0.465,0.907,11.0,-6.404,0.0,0.113,0.0241,0.00118,0.13,0.681,117.293,238973.0,438,4.0
82.0,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307.0,439,4.0
47.0,0.397,0.969,9.0,-3.892,1.0,0.0463,1.52e-06,0.517,0.0513,0.702,134.288,218293.0,440,4.0
80.0,0.309,0.649,7.0,-8.994,1.0,0.035,0.0158,0.00595,0.367,0.313,166.915,306440.0,441,4.0
58.0,0.399,0.523,8.0,-9.437,1.0,0.0361,0.143,0.0,0.0769,0.436,74.836,242173.0,442,4.0
76.0,0.572,0.835,0.0,-6.219,1.0,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600.0,443,4.0
63.0,0.373,0.869,4.0,-7.719,1.0,0.0554,0.164,7.76e-06,0.605,0.696,184.024,221400.0,444,4.0
61.0,0.588,0.656,9.0,-7.563,1.0,0.0297,0.195,0.0,0.153,0.866,148.691,177267.0,445,4.0
45.0,0.695,0.402,2.0,-11.496,1.0,0.0691,0.0368,0.0148,0.465,0.379,129.832,184840.0,446,4.0
51.0,0.531,0.79,6.0,-5.202,1.0,0.0243,0.114,1.27e-06,0.0355,0.415,92.162,275467.0,447,4.0
76.0,0.671,0.712,2.0,-7.815,1.0,0.0476,0.429,0.0,0.103,0.462,113.805,248440.0,448,4.0
